product_details_id,original_product_id,family_category_id,product_id,size1,size2,size3,style,specialty,material,spacing,color,coating
NULL,2837,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2838,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Concave,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2839,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Concave,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2840,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Concave,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2841,19,NULL,96 X 54,NULL,NULL,Concave,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2842,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Concave,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2843,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Concave,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2844,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Concave,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2845,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Concave,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2846,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Convex,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2847,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Convex,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2848,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Convex,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2849,19,NULL,96 X 54,NULL,NULL,Convex,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2850,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Convex,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2851,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Convex,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2852,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Convex,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2853,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Convex,Dog Ear,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2854,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2855,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2856,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2857,19,NULL,96 X 54,NULL,NULL,Straight on Top,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2858,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2859,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2860,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2861,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2862,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Concave,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2863,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Concave,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2864,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Concave,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2865,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Concave,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2866,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Concave,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2868,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Concave,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2869,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Convex,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2870,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Convex,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2871,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Convex,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2872,19,NULL,4 1/2 ft. H x 8 ft. W,NULL,NULL,Convex,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2873,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Convex,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2874,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Convex,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2875,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Convex,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2876,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Convex,Flat Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2891,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2893,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2894,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2895,19,NULL,4 1/2 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2896,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2897,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2899,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2901,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2903,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Concave,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2905,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Concave,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2907,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Concave,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2909,19,NULL,4 1/2 ft. H x 8 ft. W,NULL,NULL,Concave,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2911,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Concave,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2913,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Concave,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2914,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Concave,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2915,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Concave,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2917,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Convex,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2919,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Convex,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2920,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Convex,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2921,19,NULL,4 1/2 ft. H x 8 ft. W,NULL,NULL,Convex,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2922,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Convex,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2923,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Convex,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2924,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Convex,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2925,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Convex,Gothic Point,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2926,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2927,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2928,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2929,19,NULL,4 1/2 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2931,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2934,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2936,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2938,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Straight on Top,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2940,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Concave,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2943,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Concave,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2945,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Concave,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2946,19,NULL,4 1/2 ft. H x 8 ft. W,NULL,NULL,Concave,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2947,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Concave,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2949,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Concave,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2951,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Concave,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2953,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Concave,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2954,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Convex,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2956,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Convex,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2958,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Convex,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2959,19,NULL,4 1/2 ft. H x 8 ft. W,NULL,NULL,Convex,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2961,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Convex,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2962,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Convex,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2963,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Convex,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2964,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Convex,Knob Top,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2967,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Straight on Top,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2968,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Straight on Top,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2969,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Straight on Top,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2971,19,NULL,4 1/2 ft. H x 8 ft. W,NULL,NULL,Straight on Top,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2973,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Straight on Top,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2975,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Straight on Top,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2977,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Straight on Top,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2979,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Straight on Top,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2982,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Concave,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2983,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Concave,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2985,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Concave,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2986,19,NULL,4 1/2 ft. H x 8 ft. W,NULL,NULL,Concave,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2988,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Concave,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2991,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Concave,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2993,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Concave,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2995,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Concave,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,2997,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,Convex,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,3000,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,Convex,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,3002,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,Convex,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,3019,19,NULL,4 1/2 ft. H x 8 ft. W,NULL,NULL,Convex,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,3020,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,Convex,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,3021,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,Convex,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,3022,19,NULL,7 ft. H x 8 ft. W,NULL,NULL,Convex,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,3023,19,NULL,8 ft. H x 8 ft. W,NULL,NULL,Convex,French Gothic,Cedar Wood,1 3/4 in.,Cedar Wood,NULL
NULL,3891,19,NULL,NULL,NULL,NULL,Straight on Top,Slant Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3892,19,NULL,NULL,NULL,NULL,Concave,Slant Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3893,19,NULL,NULL,NULL,NULL,Convex,Slant Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3894,19,NULL,NULL,NULL,NULL,Straight on Top,Dog Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3895,19,NULL,NULL,NULL,NULL,Concave,Dog Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3900,19,NULL,NULL,NULL,NULL,Convex,Dog Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3902,19,NULL,NULL,NULL,NULL,Straight on Top,Flat Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3903,19,NULL,NULL,NULL,NULL,Concave,Flat Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3905,19,NULL,NULL,NULL,NULL,Convex,Flat Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3906,19,NULL,NULL,NULL,NULL,Straight on Top,Gothic Point,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3907,19,NULL,NULL,NULL,NULL,Concave,Gothic Point,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3908,19,NULL,NULL,NULL,NULL,Convex,Gothic Point,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3913,19,NULL,NULL,NULL,NULL,Straight on Top,Knob Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3914,19,NULL,NULL,NULL,NULL,Concave,Knob Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3915,19,NULL,NULL,NULL,NULL,Convex,Knob Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3917,19,NULL,NULL,NULL,NULL,Straight on Top,French Gothic,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3919,19,NULL,NULL,NULL,NULL,Concave,French Gothic,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3920,19,NULL,NULL,NULL,NULL,Convex,French Gothic,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3921,19,NULL,NULL,NULL,NULL,Straight on Top,Slant Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3922,19,NULL,NULL,NULL,NULL,Concave,Slant Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3923,19,NULL,NULL,NULL,NULL,Convex,Slant Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3924,19,NULL,NULL,NULL,NULL,Straight on Top,Dog Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3925,19,NULL,NULL,NULL,NULL,Concave,Dog Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3926,19,NULL,NULL,NULL,NULL,Convex,Dog Ear,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3927,19,NULL,NULL,NULL,NULL,Straight on Top,Flat Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3928,19,NULL,NULL,NULL,NULL,Concave,Flat Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3929,19,NULL,NULL,NULL,NULL,Convex,Flat Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3930,19,NULL,NULL,NULL,NULL,Straight on Top,Gothic Point,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3931,19,NULL,NULL,NULL,NULL,Concave,Gothic Point,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3932,19,NULL,NULL,NULL,NULL,Convex,Gothic Point,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3933,19,NULL,NULL,NULL,NULL,Straight on Top,Knob Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3934,19,NULL,NULL,NULL,NULL,Concave,Knob Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3935,19,NULL,NULL,NULL,NULL,Convex,Knob Top,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3936,19,NULL,NULL,NULL,NULL,Straight on Top,French Gothic,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3937,19,NULL,NULL,NULL,NULL,Concave,French Gothic,Cedar Wood,NULL,Cedar Wood,NULL
NULL,3938,19,NULL,NULL,NULL,NULL,Convex,French Gothic,Cedar Wood,NULL,Cedar Wood,NULL
NULL,4145,19,NULL,3 ft. H x 3 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4146,19,NULL,3 ft. H x 3 1/2 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4147,19,NULL,3 ft. H x 4 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4148,19,NULL,3 ft. H x 5 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4149,19,NULL,3 ft. H x 6 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4150,19,NULL,3 ft. H x6 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4151,19,NULL,3 ft. H x 7 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4152,19,NULL,3 ft. H x 8 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4153,19,NULL,3 ft. H x 9 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4154,19,NULL,3 ft. H x 10 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4155,19,NULL,3 ft. H x 11 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4156,19,NULL,3 ft. H x 12 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4157,19,NULL,3 1/2 ft. H x 3 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4158,19,NULL,3 1/2 ft. H x 3 1/2 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4159,19,NULL,3 1/2 ft. H x 4 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4160,19,NULL,3 1/2 ft. H x 5 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4161,19,NULL,3 1/2 ft. H x 6 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4162,19,NULL,3 1/2 ft. H x6 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4163,19,NULL,3 1/2 ft. H x 7 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4164,19,NULL,3 1/2 ft. H x 8 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4165,19,NULL,3 1/2 ft. H x 9 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4166,19,NULL,3 1/2 ft. H x 10 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4167,19,NULL,3 1/2 ft. H x 11 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4168,19,NULL,3 1/2 ft. H x 12 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4169,19,NULL,4 ft. H x 3 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4170,19,NULL,4 ft. H x 3 1/2 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4171,19,NULL,4 ft. H x 4 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4172,19,NULL,4 ft. H x 5 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4173,19,NULL,4 ft. H x 6 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4174,19,NULL,4 ft. H x6 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4175,19,NULL,4 ft. H x 7 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4176,19,NULL,4 ft. H x 8 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4177,19,NULL,4 ft. H x 9 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4178,19,NULL,4 ft. H x 10 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4179,19,NULL,4 ft. H x 11 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4180,19,NULL,4 ft. H x 12 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4181,19,NULL,5 ft. H x 3 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4182,19,NULL,5 ft. H x 3 1/2 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4183,19,NULL,5 ft. H x 4 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4184,19,NULL,5 ft. H x 5 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4185,19,NULL,5 ft. H x 6 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4186,19,NULL,5 ft. H x6 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4187,19,NULL,5 ft. H x 7 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4188,19,NULL,5 ft. H x 8 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4189,19,NULL,5 ft. H x 9 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
