product_media_id,original_product_id,family_category_id,product_id,general_image,small_image,large_image
NULL,3162,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVGP.jpg,NULL,NULL
NULL,3165,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVGP.jpg,NULL,NULL
NULL,3167,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVGP.jpg,NULL,NULL
NULL,3169,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVGP.jpg,NULL,NULL
NULL,3170,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVGP.jpg,NULL,NULL
NULL,3171,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXGP.jpg,NULL,NULL
NULL,3172,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXGP.jpg,NULL,NULL
NULL,3173,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXGP.jpg,NULL,NULL
NULL,3174,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXGP.jpg,NULL,NULL
NULL,3175,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXGP.jpg,NULL,NULL
NULL,3176,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXGP.jpg,NULL,NULL
NULL,3177,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXGP.jpg,NULL,NULL
NULL,3178,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXGP.jpg,NULL,NULL
NULL,3179,18,NULL,,NULL,NULL
NULL,3180,18,NULL,,NULL,NULL
NULL,3181,18,NULL,,NULL,NULL
NULL,3182,18,NULL,,NULL,NULL
NULL,3183,18,NULL,,NULL,NULL
NULL,3184,18,NULL,,NULL,NULL
NULL,3185,18,NULL,,NULL,NULL
NULL,3186,18,NULL,,NULL,NULL
NULL,3187,18,NULL,,NULL,NULL
NULL,3188,18,NULL,,NULL,NULL
NULL,3189,18,NULL,,NULL,NULL
NULL,3190,18,NULL,,NULL,NULL
NULL,3193,18,NULL,,NULL,NULL
NULL,3194,18,NULL,,NULL,NULL
NULL,3195,18,NULL,,NULL,NULL
NULL,3197,18,NULL,,NULL,NULL
NULL,3198,18,NULL,,NULL,NULL
NULL,3199,18,NULL,,NULL,NULL
NULL,3201,18,NULL,,NULL,NULL
NULL,3202,18,NULL,,NULL,NULL
NULL,3203,18,NULL,,NULL,NULL
NULL,3206,18,NULL,,NULL,NULL
NULL,3208,18,NULL,,NULL,NULL
NULL,3210,18,NULL,,NULL,NULL
NULL,3213,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_FG_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3214,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_FG_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3216,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_FG_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3218,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_FG_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3219,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_FG_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3220,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_FG_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3221,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_FG_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3222,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_FG_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3225,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVFG.jpg,NULL,NULL
NULL,3227,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVFG.jpg,NULL,NULL
NULL,3229,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVFG.jpg,NULL,NULL
NULL,3231,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVFG.jpg,NULL,NULL
NULL,3234,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVFG.jpg,NULL,NULL
NULL,3236,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVFG.jpg,NULL,NULL
NULL,3238,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVFG.jpg,NULL,NULL
NULL,3240,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVFG.jpg,NULL,NULL
NULL,3242,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXFG.jpg,NULL,NULL
NULL,3244,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXFG.jpg,NULL,NULL
NULL,3246,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXFG.jpg,NULL,NULL
NULL,3248,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXFG.jpg,NULL,NULL
NULL,3251,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXFG.jpg,NULL,NULL
NULL,3253,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXFG.jpg,NULL,NULL
NULL,3255,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXFG.jpg,NULL,NULL
NULL,3259,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXFG.jpg,NULL,NULL
NULL,3794,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3795,18,NULL,,NULL,NULL
NULL,3796,18,NULL,,NULL,NULL
NULL,3797,18,NULL,,NULL,NULL
NULL,3798,18,NULL,,NULL,NULL
NULL,3799,18,NULL,,NULL,NULL
NULL,3879,18,NULL,,NULL,NULL
NULL,3880,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVFP.jpg,NULL,NULL
NULL,3890,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXFG.jpg,NULL,NULL
NULL,3881,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXFP.jpg,NULL,NULL
NULL,3882,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_GP_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3883,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVGP.jpg,NULL,NULL
NULL,3884,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCXGP.jpg,NULL,NULL
NULL,3885,18,NULL,,NULL,NULL
NULL,3886,18,NULL,,NULL,NULL
NULL,3887,18,NULL,,NULL,NULL
NULL,3888,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_FG_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,3889,18,NULL,https://www.academyfence.com/images/wood/sketch/SBCVFG.jpg,NULL,NULL
NULL,4060,18,NULL,,NULL,NULL
NULL,4061,18,NULL,,NULL,NULL
NULL,4062,18,NULL,,NULL,NULL
NULL,4063,18,NULL,,NULL,NULL
NULL,4064,18,NULL,,NULL,NULL
NULL,4065,18,NULL,,NULL,NULL
NULL,4066,18,NULL,,NULL,NULL
NULL,4067,18,NULL,,NULL,NULL
NULL,4068,18,NULL,,NULL,NULL
NULL,4069,18,NULL,,NULL,NULL
NULL,4070,18,NULL,,NULL,NULL
NULL,4071,18,NULL,,NULL,NULL
NULL,4072,18,NULL,,NULL,NULL
NULL,4073,18,NULL,,NULL,NULL
NULL,4074,18,NULL,,NULL,NULL
NULL,4075,18,NULL,,NULL,NULL
NULL,4076,18,NULL,,NULL,NULL
NULL,4077,18,NULL,,NULL,NULL
NULL,4078,18,NULL,,NULL,NULL
NULL,4079,18,NULL,,NULL,NULL
NULL,4080,18,NULL,,NULL,NULL
NULL,4081,18,NULL,,NULL,NULL
NULL,4082,18,NULL,,NULL,NULL
NULL,4083,18,NULL,,NULL,NULL
NULL,4084,18,NULL,,NULL,NULL
NULL,4085,18,NULL,,NULL,NULL
NULL,4086,18,NULL,,NULL,NULL
NULL,4087,18,NULL,,NULL,NULL
NULL,4088,18,NULL,,NULL,NULL
NULL,4089,18,NULL,,NULL,NULL
NULL,4090,18,NULL,,NULL,NULL
NULL,4091,18,NULL,,NULL,NULL
NULL,4092,18,NULL,,NULL,NULL
NULL,4093,18,NULL,,NULL,NULL
NULL,4094,18,NULL,,NULL,NULL
NULL,4095,18,NULL,,NULL,NULL
NULL,4096,18,NULL,,NULL,NULL
NULL,4097,18,NULL,,NULL,NULL
NULL,4098,18,NULL,,NULL,NULL
NULL,4099,18,NULL,,NULL,NULL
NULL,4100,18,NULL,,NULL,NULL
NULL,4101,18,NULL,,NULL,NULL
NULL,4102,18,NULL,,NULL,NULL
NULL,4103,18,NULL,,NULL,NULL
NULL,4104,18,NULL,,NULL,NULL
NULL,4105,18,NULL,,NULL,NULL
NULL,4106,18,NULL,,NULL,NULL
NULL,4107,18,NULL,,NULL,NULL
NULL,4108,18,NULL,,NULL,NULL
NULL,4109,18,NULL,,NULL,NULL
NULL,4110,18,NULL,,NULL,NULL
NULL,4111,18,NULL,,NULL,NULL
NULL,4112,18,NULL,,NULL,NULL
NULL,4113,18,NULL,,NULL,NULL
NULL,4114,18,NULL,,NULL,NULL
NULL,4115,18,NULL,,NULL,NULL
NULL,4116,18,NULL,,NULL,NULL
NULL,4117,18,NULL,,NULL,NULL
NULL,4118,18,NULL,,NULL,NULL
NULL,4119,18,NULL,,NULL,NULL
NULL,4120,18,NULL,,NULL,NULL
NULL,4684,18,NULL,,NULL,NULL
NULL,4685,18,NULL,,NULL,NULL
NULL,4686,18,NULL,,NULL,NULL
NULL,4687,18,NULL,,NULL,NULL
NULL,4688,18,NULL,,NULL,NULL
NULL,4689,18,NULL,,NULL,NULL
NULL,4690,18,NULL,,NULL,NULL
NULL,4691,18,NULL,,NULL,NULL
NULL,4692,18,NULL,,NULL,NULL
NULL,4693,18,NULL,,NULL,NULL
NULL,4694,18,NULL,,NULL,NULL
NULL,4695,18,NULL,,NULL,NULL
NULL,4696,18,NULL,,NULL,NULL
NULL,4697,18,NULL,,NULL,NULL
NULL,4698,18,NULL,,NULL,NULL
NULL,4699,18,NULL,,NULL,NULL
NULL,4700,18,NULL,,NULL,NULL
NULL,4701,18,NULL,,NULL,NULL
NULL,4702,18,NULL,,NULL,NULL
NULL,4703,18,NULL,,NULL,NULL
NULL,4704,18,NULL,,NULL,NULL
NULL,4705,18,NULL,,NULL,NULL
NULL,4706,18,NULL,,NULL,NULL
NULL,4707,18,NULL,,NULL,NULL
NULL,4708,18,NULL,,NULL,NULL
NULL,4709,18,NULL,,NULL,NULL
NULL,4710,18,NULL,,NULL,NULL
NULL,4711,18,NULL,,NULL,NULL
NULL,4712,18,NULL,,NULL,NULL
NULL,4713,18,NULL,,NULL,NULL
NULL,4714,18,NULL,,NULL,NULL
NULL,4715,18,NULL,,NULL,NULL
NULL,4716,18,NULL,,NULL,NULL
NULL,4717,18,NULL,,NULL,NULL
NULL,4718,18,NULL,,NULL,NULL
NULL,4719,18,NULL,,NULL,NULL
NULL,4720,18,NULL,,NULL,NULL
NULL,4721,18,NULL,,NULL,NULL
NULL,4722,18,NULL,,NULL,NULL
NULL,4723,18,NULL,,NULL,NULL
NULL,4724,18,NULL,,NULL,NULL
NULL,4725,18,NULL,,NULL,NULL
NULL,4726,18,NULL,,NULL,NULL
NULL,4727,18,NULL,,NULL,NULL
NULL,4728,18,NULL,,NULL,NULL
NULL,4729,18,NULL,,NULL,NULL
NULL,4730,18,NULL,,NULL,NULL
NULL,4731,18,NULL,,NULL,NULL
NULL,4732,18,NULL,,NULL,NULL
NULL,4733,18,NULL,,NULL,NULL
NULL,4734,18,NULL,,NULL,NULL
NULL,4735,18,NULL,,NULL,NULL
NULL,4736,18,NULL,,NULL,NULL
NULL,4737,18,NULL,,NULL,NULL
NULL,4738,18,NULL,,NULL,NULL
NULL,4739,18,NULL,,NULL,NULL
NULL,4740,18,NULL,,NULL,NULL
NULL,4741,18,NULL,,NULL,NULL
NULL,4742,18,NULL,,NULL,NULL
NULL,4743,18,NULL,,NULL,NULL
NULL,6235,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6236,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6237,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,41944,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_GP_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6238,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,41943,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_GP_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6239,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,41942,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_GP_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6240,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,41941,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_GP_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6241,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6242,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6243,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,41940,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_GP_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6244,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6245,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6246,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6247,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6248,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6249,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6250,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6251,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,6252,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,8842,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,8843,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,8844,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,8845,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,8846,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
NULL,8847,18,NULL,https://www.academyfence.com/images/wood/sketch2/SB_SE_SOT_SKETCH_SM.jpg,NULL,NULL
