original_product_id,family_category_id,product_details_id,product_id,size1,size2,size3,style,speciality,material,spacing,color,coating
550,9,NULL,NULL,48 in. x 330 ft.,NULL,,NULL,NULL,Hot Dipped Galvanized Before Welding (GBW) Steel Core,NULL,Galvanized,Galvanized
551,9,NULL,NULL,72 in. x 330 ft.,NULL,,NULL,NULL,Hot Dipped Galvanized Before Welding (GBW) Steel Core,NULL,Galvanized,Galvanized
42756,9,NULL,NULL,96 in. x 330 ft.,NULL,,NULL,NULL,Hot Dipped Galvanized Before Welding (GBW) Steel Core,NULL,Galvanized,Galvanized
43452,9,NULL,NULL,72 in. x 100 ft.,2 in. x 4 in.,12.5 Gauge,NULL,NULL,Hot Dipped Galvanized Before Welding (GBW) Steel Core,NULL,Galvanized,Galvanized
43451,9,NULL,NULL,60 in. x 100 ft.,2 in. x 4 in.,12.5 Gauge,NULL,NULL,Hot Dipped Galvanized Before Welding (GBW) Steel Core,NULL,Galvanized,Galvanized
43450,9,NULL,NULL,48 in. x 100 ft.,2 in. x 4 in.,12.5 Gauge,NULL,NULL,Hot Dipped Galvanized Before Welding (GBW) Steel Core,NULL,Galvanized,Galvanized
43741,9,NULL,NULL,96 in. x 330 ft.,NULL,,NULL,NULL,Hot Dipped Galvanized Before Welding (GBW) Steel Core,NULL,Black,Galvanized
43449,9,NULL,NULL,NULL,NULL,,NULL,NULL,Hot Dipped Galvanized Before Welding (GBW) Steel Core,NULL,Galvanized,Galvanized
